filename,Ered,Ered_ag,SMILES,MPP_all(Angstrom),MPP_heavy(Angstrom)
E11_BzNSN_g16_sbo_neutral_BFremaing_p1081,1.104764795,-2.745235205,CCCN1c2cc3nsnc3cc2N(CCC)C1OC,0.972444,0.626541
E11_BzNSN_g16_sbo_neutral_BFremaing_p1082,1.126138219,-2.723861781,CCCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,0.875912,0.485782
E11_BzNSN_g16_sbo_neutral_BFremaing_p1083,1.091868142,-2.758131858,COCCN1CN(CCOC)c2cc3nsnc3cc21,0.773935,0.4774
E11_BzNSN_g16_sbo_neutral_BFremaing_p1084,1.25525251,-2.59474749,CCN1CN(C)c2cc3nsnc3c(/[N+](C)=C(/[O-])C(C)C)c21,1.383348,0.940758
E11_BzNSN_g16_sbo_neutral_BFremaing_p1085,1.019541576,-2.830458424,CCCc1c2c(cc3nsnc13)N(C)CN2CCC,1.304234,0.950822
E11_BzNSN_g16_sbo_neutral_BFremaing_p1086,1.197694986,-2.652305014,CC(C)Oc1c2c(cc3nsnc13)N(C)CN2C,0.89241,0.518733
E11_BzNSN_g16_sbo_neutral_BFremaing_p1087,1.157073045,-2.692926955,CC(C)CN(C)CCN1CN(C)c2cc3nsnc3cc21,0.894458,0.483749
E11_BzNSN_g16_sbo_neutral_BFremaing_p1088,1.062382846,-2.787617154,CCCc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.836859,0.470621
E11_BzNSN_g16_sbo_neutral_BFremaing_p1089,1.23470113,-2.61529887,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC(C)C,1.338363,0.919012
E11_BzNSN_g16_sbo_neutral_BFremaing_p1090,1.110719378,-2.739280622,CCOCCc1c2c(cc3nsnc13)N(CC)CN2C,0.864805,0.493211
E11_BzNSN_g16_sbo_neutral_BFremaing_p1091,1.204503995,-2.645496005,CC/C([O-])=[NH+]\c1c2c(c(CC)c3nsnc13)N(C)CN2CC,1.338447,0.984183
E11_BzNSN_g16_sbo_neutral_BFremaing_p1092,1.061739578,-2.788260422,CCCN(CC)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.523818,1.079925
E11_BzNSN_g16_sbo_neutral_BFremaing_p1093,1.127811152,-2.722188848,CCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,0.919009,0.49742
E11_BzNSN_g16_sbo_neutral_BFremaing_p1094,1.092324742,-2.757675258,CCN1c2cc3nsnc3cc2N(CC)C1OCC(C)C,1.258482,0.878625
E11_BzNSN_g16_sbo_neutral_BFremaing_p1095,1.03247442,-2.81752558,CCN1CN(C(C)C)c2c1cc1nsnc1c2CC(C)C,1.162963,0.816176
E11_BzNSN_g16_sbo_neutral_BFremaing_p1096,1.090293985,-2.759706015,CCCCc1c2c(cc3nsnc13)N(CCC)C(OC)N2C,1.278183,0.920511
E11_BzNSN_g16_sbo_neutral_BFremaing_p1098,1.147348105,-2.702651895,CCOC1N(C)c2cc3nsnc3c(CC)c2N1CC(C)C,1.706372,1.210338
E11_BzNSN_g16_sbo_neutral_BFremaing_p1100,1.155101063,-2.694898937,CCCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,0.857784,0.471476
E11_BzNSN_g16_sbo_neutral_BFremaing_p1101,1.282021331,-2.567978669,CCCc1c2c(cc3nsnc13)N(C)C(OC)N2C(C)C,1.369073,0.930774
E11_BzNSN_g16_sbo_neutral_BFremaing_p1102,1.198494717,-2.651505283,CCCCOc1c2c(cc3nsnc13)N(CCC)CN2C,0.938533,0.527299
E11_BzNSN_g16_sbo_neutral_BFremaing_p1103,1.191388565,-2.658611435,CC(C)COc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.922685,0.513719
E11_BzNSN_g16_sbo_neutral_BFremaing_p1104,1.173648081,-2.676351919,CCC(C)N1CN(C)c2c1c(OC)c1nsnc1c2C,0.88888,0.506871
E11_BzNSN_g16_sbo_neutral_BFremaing_p1105,1.088561733,-2.761438267,CCCCOc1c2c(cc3nsnc13)N(CC)CN2C(C)C,1.019732,0.674038
E11_BzNSN_g16_sbo_neutral_BFremaing_p1106,1.253878354,-2.596121646,CCc1c2c(c(OC)c3nsnc13)N(C)CN2C(C)C,1.103965,0.724167
E11_BzNSN_g16_sbo_neutral_BFremaing_p1107,1.06639021,-2.78360979,CCCCc1c2c(cc3nsnc13)N(CC)CN2C,1.21791,0.832492
E11_BzNSN_g16_sbo_neutral_BFremaing_p1108,1.04714904,-2.80285096,CCN(C)CCN1CN(CCOC)c2cc3nsnc3cc21,0.953401,0.588764
E11_BzNSN_g16_sbo_neutral_BFremaing_p1109,1.284504607,-2.565495393,CCN1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,0.926229,0.525617
E11_BzNSN_g16_sbo_neutral_BFremaing_p1110,1.119014652,-2.730985348,CCOCCN1CN(CC)c2cc3nsnc3c(C)c21,1.038648,0.723751
E11_BzNSN_g16_sbo_neutral_BFremaing_p1111,1.176759115,-2.673240885,CCCN1CN(CC)c2cc3nsnc3c(OC(C)=O)c21,0.952519,0.745031
E11_BzNSN_g16_sbo_neutral_BFremaing_p1112,1.125094133,-2.724905867,CCCN1CN(C)c2c1c(CC(C)C)c1nsnc1c2C,0.921244,0.599521
E11_BzNSN_g16_sbo_neutral_BFremaing_p1113,1.191814961,-2.658185039,CCC(C)c1c2c(c(C)c3nsnc13)N(CC)CN2C,0.962447,0.539113
E11_BzNSN_g16_sbo_neutral_BFremaing_p1114,1.147402255,-2.702597745,CCC(C)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,1.058786,0.645084
50,1.119243768,-2.730756232,CCCN1c2cc3nsnc3cc2N(C(C)C)C1OC,1.035843,0.675991
E11_BzNSN_g16_sbo_neutral_BFremaing_p1116,1.18707807,-2.66292193,CCC(C)Oc1c2c(c(C)c3nsnc13)N(C)CN2C,0.877457,0.522066
E11_BzNSN_g16_sbo_neutral_BFremaing_p1117,1.078224818,-2.771775182,CCCCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.045119,0.772183
E11_BzNSN_g16_sbo_neutral_BFremaing_p1118,1.15388065,-2.69611935,CCOc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.854051,0.455399
E11_BzNSN_g16_sbo_neutral_BFremaing_p1119,1.1691433,-2.6808567,CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CN2CC,1.211722,0.759809
E11_BzNSN_g16_sbo_neutral_BFremaing_p1120,1.060050319,-2.789949681,CCN1CN(CC(C)C)c2c1c(C(C)C)c1nsnc1c2C,1.445026,1.000688
E11_BzNSN_g16_sbo_neutral_BFremaing_p1121,1.074456639,-2.775543361,CCN(C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.103085,0.645693
E11_BzNSN_g16_sbo_neutral_BFremaing_p1123,1.183950166,-2.666049834,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C(C)C,1.007149,0.64188
E11_BzNSN_g16_sbo_neutral_BFremaing_p1124,1.095625709,-2.754374291,CCCN1CN(CCN(C)C)c2cc3nsnc3cc21,0.692643,0.33754
E11_BzNSN_g16_sbo_neutral_BFremaing_p1125,1.27577559,-2.57422441,CCC(C)N1c2c(cc3nsnc3c2C)N(CC)C1OC,1.117076,0.732147
E11_BzNSN_g16_sbo_neutral_BFremaing_p1126,1.080190269,-2.769809731,CCN1CN(CC(C)C)c2c1cc1nsnc1c2N(C)C,0.987342,0.564706
E11_BzNSN_g16_sbo_neutral_BFremaing_p1127,1.246976284,-2.603023716,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.316151,0.932032
E11_BzNSN_g16_sbo_neutral_BFremaing_p1128,1.277756551,-2.572243449,CCCc1c2c(cc3nsnc13)N(C)C(OCC)N2C(C)C,1.652785,1.156141
E11_BzNSN_g16_sbo_neutral_BFremaing_p1129,1.043761815,-2.806238185,CCN1CN(C(C)C)c2cc3nsnc3c(C)c21,0.974154,0.564845
E11_BzNSN_g16_sbo_neutral_BFremaing_p1130,1.123126234,-2.726873766,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1CCC,1.212186,0.857273
E11_BzNSN_g16_sbo_neutral_BFremaing_p1131,1.049202926,-2.800797074,CCc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2CC,0.942782,0.529193
E11_BzNSN_g16_sbo_neutral_BFremaing_p1133,1.209715989,-2.640284011,CCCCOC1N(C)c2c(cc3nsnc3c2C)N1CC,1.149313,0.817452
E11_BzNSN_g16_sbo_neutral_BFremaing_p1135,1.102194716,-2.747805284,CCCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,1.111877,0.750508
E11_BzNSN_g16_sbo_neutral_BFremaing_p1137,1.164523961,-2.685476039,CCC(C)c1c2c(c(OC)c3nsnc13)N(C)CN2C,1.014196,0.623537
E11_BzNSN_g16_sbo_neutral_BFremaing_p1138,1.219301064,-2.630698936,CCOc1c2c(cc3nsnc13)N(C)CN2CCOC,0.681317,0.318107
E11_BzNSN_g16_sbo_neutral_BFremaing_p1139,1.065986943,-2.784013057,CCCc1c2c(cc3nsnc13)N(C)CN2CCOC,0.938424,0.725078
E11_BzNSN_g16_sbo_neutral_BFremaing_p1140,1.105986025,-2.744013975,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)CC,1.068567,0.693177
E11_BzNSN_g16_sbo_neutral_BFremaing_p1141,1.241843201,-2.608156799,CCCC(=O)Oc1c2c(cc3nsnc13)N(CC)CN2C,0.915951,0.621933
E11_BzNSN_g16_sbo_neutral_BFremaing_p1143,1.080084962,-2.769915038,CCc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.956922,0.524395
E11_BzNSN_g16_sbo_neutral_BFremaing_p1145,1.144829999,-2.705170001,CCc1c2c(cc3nsnc13)N(C)C(OC)N2C(C)C,1.143796,0.735069
E11_BzNSN_g16_sbo_neutral_BFremaing_p1146,1.194793477,-2.655206523,CCCCOc1c2c(c(CC)c3nsnc13)N(C)CN2C,0.913742,0.573051
E11_BzNSN_g16_sbo_neutral_BFremaing_p1147,1.255595096,-2.594404904,Cc1c2c(c(/[NH+]=C(/[O-])CC(C)C)c3nsnc13)N(C)CN2C,1.334098,1.021657
E11_BzNSN_g16_sbo_neutral_BFremaing_p1148,1.244024162,-2.605975838,CC(=O)Oc1c2c(cc3nsnc13)N(C(C)C)CN2C,0.915823,0.618829
E11_BzNSN_g16_sbo_neutral_BFremaing_p1149,1.25809878,-2.59190122,CCCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.53329,1.14934
E11_BzNSN_g16_sbo_neutral_BFremaing_p1150,1.156917126,-2.693082874,CCCN1CN(CC)c2c1c(C)c1nsnc1c2OCC,0.886404,0.491521
E11_BzNSN_g16_sbo_neutral_BFremaing_p1151,1.087835471,-2.762164529,CCCN1CN(C)c2cc3nsnc3c(C(C)CC)c21,1.068864,0.632198
E11_BzNSN_g16_sbo_neutral_BFremaing_p1152,1.021716823,-2.828283177,CCCCc1c2c(cc3nsnc13)N(C)CN2CC(C)C,1.2107,0.952627
E11_BzNSN_g16_sbo_neutral_BFremaing_p1153,1.287095638,-2.562904362,CCN1c2cc3nsnc3c(OC(C)=O)c2N(C)C1OC,0.798943,0.583345
E11_BzNSN_g16_sbo_neutral_BFremaing_p1154,1.149086072,-2.700913928,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC(C)C,1.225221,0.824769
E11_BzNSN_g16_sbo_neutral_BFremaing_p1155,1.150079001,-2.699920999,CCC(C)Oc1c2c(cc3nsnc13)N(CC)CN2C,1.063055,0.678808
E11_BzNSN_g16_sbo_neutral_BFremaing_p1156,1.312304725,-2.537695275,CCC(C)c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.102995,0.656341
E11_BzNSN_g16_sbo_neutral_BFremaing_p1157,1.25622884,-2.59377116,CCCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.383986,0.980567
E11_BzNSN_g16_sbo_neutral_BFremaing_p1158,1.106806981,-2.743193019,CCCc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.131736,0.699144
E11_BzNSN_g16_sbo_neutral_BFremaing_p1159,1.180470423,-2.669529577,CCC(C)c1c2c(c(C)c3nsnc13)N(C)CN2CC,1.285154,0.82092
E11_BzNSN_g16_sbo_neutral_BFremaing_p1160,1.228413756,-2.621586244,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.215795,0.73961
E11_BzNSN_g16_sbo_neutral_BFremaing_p1161,1.076269708,-2.773730292,CCCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.00298,0.620372
E11_BzNSN_g16_sbo_neutral_BFremaing_p1162,1.206726317,-2.643273683,CCN1CN(C)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.166583,0.678866
E11_BzNSN_g16_sbo_neutral_BFremaing_p1163,1.128577413,-2.721422587,CCOc1c2c(c(CC)c3nsnc13)N(CC)CN2C,0.922183,0.573173
E11_BzNSN_g16_sbo_neutral_BFremaing_p1165,1.201524934,-2.648475066,CCCN1CN(C)c2c1c(CC)c1nsnc1c2OC,0.836583,0.458749
E11_BzNSN_g16_sbo_neutral_BFremaing_p1166,1.1925151,-2.6574849,CCCOc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.785851,0.430767
E11_BzNSN_g16_sbo_neutral_BFremaing_p1168,1.224410474,-2.625589526,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.100433,0.728494
E11_BzNSN_g16_sbo_neutral_BFremaing_p1169,1.164489131,-2.685510869,CCCCc1c2c(c(OCC)c3nsnc13)N(C)CN2C,1.256096,0.947742
E11_BzNSN_g16_sbo_neutral_BFremaing_p1170,1.16163252,-2.68836748,CCN1CN(C)c2c1cc1nsnc1c2OCCOC,0.737572,0.38765
E11_BzNSN_g16_sbo_neutral_BFremaing_p1171,1.153735071,-2.696264929,CCN1CN(C)c2c1c(CC(C)C)c1nsnc1c2C,1.219575,0.793846
E11_BzNSN_g16_sbo_neutral_BFremaing_p1173,1.23207037,-2.61792963,CCN1CN(C)c2c1c(OC(C)=O)c1nsnc1c2C,0.830338,0.62202
E11_BzNSN_g16_sbo_neutral_BFremaing_p1174,1.216670577,-2.633329423,CCN1CN(C)c2c1cc1nsnc1c2OC,0.699262,0.313465
E11_BzNSN_g16_sbo_neutral_BFremaing_p1175,1.254421486,-2.595578514,CCC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2C,1.097326,0.799033
E11_BzNSN_g16_sbo_neutral_BFremaing_p1177,1.22323768,-2.62676232,COc1c2c(c(CC(C)C)c3nsnc13)N(C(C)C)CN2C,1.318476,0.922285
E11_BzNSN_g16_sbo_neutral_BFremaing_p1178,1.149338046,-2.700661954,CC(C)COCCN1CN(C)c2cc3nsnc3cc21,0.998774,0.633936
E11_BzNSN_g16_sbo_neutral_BFremaing_p1179,1.167134312,-2.682865688,CCc1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,0.827119,0.405611
E11_BzNSN_g16_sbo_neutral_BFremaing_p1180,1.229357978,-2.620642022,CCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)CC,1.379874,0.954534
E11_BzNSN_g16_sbo_neutral_BFremaing_p1182,1.231236353,-2.618763647,CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C(C)C)CN2C,1.097161,0.664464
E11_BzNSN_g16_sbo_neutral_BFremaing_p1183,1.111357476,-2.738642524,CCCOc1c2c(c(C(C)CC)c3nsnc13)N(C)CN2C,1.010482,0.599153
E11_BzNSN_g16_sbo_neutral_BFremaing_p1185,1.187809774,-2.662190226,CC(C)CN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.028007,0.625309
E11_BzNSN_g16_sbo_neutral_BFremaing_p1186,1.086032199,-2.763967801,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,1.076865,0.738003
E11_BzNSN_g16_sbo_neutral_BFremaing_p1187,1.112540611,-2.737459389,CCC(C)OC1N(C)c2cc3nsnc3c(C)c2N1C,0.968472,0.685952
E11_BzNSN_g16_sbo_neutral_BFremaing_p1188,1.277485257,-2.572514743,CCCCOc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.979485,0.550583
E11_BzNSN_g16_sbo_neutral_BFremaing_p1189,1.150374241,-2.699625759,CCCN1CN(C)c2c1cc1nsnc1c2OC,0.719913,0.385033
E11_BzNSN_g16_sbo_neutral_BFremaing_p1190,1.140337463,-2.709662537,COCCN1CN(C)c2cc3nsnc3c(OC)c21,0.931806,0.707711
E11_BzNSN_g16_sbo_neutral_BFremaing_p1191,1.210836538,-2.639163462,CCC(C)N1c2cc3nsnc3c(C)c2N(C)C1OC,1.213449,0.763412
E11_BzNSN_g16_sbo_neutral_BFremaing_p1192,1.263788872,-2.586211128,CCN1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2OC,0.929547,0.522688
E11_BzNSN_g16_sbo_neutral_BFremaing_p1193,1.195397017,-2.654602983,CCN1CN(CCN(C)C)c2cc3nsnc3c(OC)c21,1.087695,0.668102
E11_BzNSN_g16_sbo_neutral_BFremaing_p1194,1.098479054,-2.751520946,CCOc1c2c(c(C)c3nsnc13)N(C)CN2C(C)CC,1.168428,0.782174
E11_BzNSN_g16_sbo_neutral_BFremaing_p1195,1.053003487,-2.796996513,CCCN1CN(C(C)C)c2cc3nsnc3c(CC(C)C)c21,1.084467,0.692165
E11_BzNSN_g16_sbo_neutral_BFremaing_p1196,1.077052024,-2.772947976,CCCN1CN(C)c2cc3nsnc3c(CCOC)c21,1.221865,0.855585
E11_BzNSN_g16_sbo_neutral_BFremaing_p1197,1.038061382,-2.811938618,CCN1CN(C)c2cc3nsnc3c(N(C)C(C)C)c21,1.29725,0.86478
E11_BzNSN_g16_sbo_neutral_BFremaing_p1199,1.13405009,-2.71594991,CCCN1CN(C)c2cc3nsnc3c(C)c21,0.766295,0.360707
E11_BzNSN_g16_sbo_neutral_BFremaing_p1200,1.178725109,-2.671274891,CCN1CN(C(C)C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.112728,0.684465
E11_BzNSN_g16_sbo_neutral_BFremaing_p1201,1.194554564,-2.655445436,CCCOc1c2c(cc3nsnc13)N(C)CN2CCOC,0.740333,0.364755
E11_BzNSN_g16_sbo_neutral_BFremaing_p1202,1.142091484,-2.707908516,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2OC,0.862927,0.464574
E11_BzNSN_g16_sbo_neutral_BFremaing_p1203,1.292207224,-2.557792776,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC,1.146193,0.841386
E11_BzNSN_g16_sbo_neutral_BFremaing_p1204,1.27118074,-2.57881926,CCC(=O)Oc1c2c(c(C)c3nsnc13)N(C)CN2C,0.730943,0.489522
E11_BzNSN_g16_sbo_neutral_BFremaing_p1205,1.163697018,-2.686302982,CCN1c2c(cc3nsnc3c2OC)N(C(C)C)C1OC,0.983827,0.597209
E11_BzNSN_g16_sbo_neutral_BFremaing_p1206,1.191680811,-2.658319189,CC(C)OCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.217709,0.822911
E11_BzNSN_g16_sbo_neutral_BFremaing_p1207,1.230418935,-2.619581065,CCC(C)N1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.082974,0.661165
E11_BzNSN_g16_sbo_neutral_BFremaing_p1208,1.208869999,-2.641130001,CCN1CN(CC)c2c1c(C)c1nsnc1c2/[NH+]=C(\C)[O-],0.989009,0.592251
E11_BzNSN_g16_sbo_neutral_BFremaing_p1209,1.156628145,-2.693371855,CCN(C)CCN1CN(C)c2cc3nsnc3cc21,0.758077,0.381242
E11_BzNSN_g16_sbo_neutral_BFremaing_p1210,1.139545623,-2.710454377,COc1c2c(c(OC)c3nsnc13)N(CC(C)C)CN2C,0.953549,0.61006
E11_BzNSN_g16_sbo_neutral_BFremaing_p1211,1.104030914,-2.745969086,CCN1CN(CCOC(C)C)c2cc3nsnc3cc21,0.852114,0.478106
E11_BzNSN_g16_sbo_neutral_BFremaing_p1212,1.163656746,-2.686343254,CCCN1CN(CC)c2c1c(C)c1nsnc1c2OC,0.869218,0.448955
E11_BzNSN_g16_sbo_neutral_BFremaing_p1213,1.282662694,-2.567337306,CCC(C)/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2C,1.158215,0.881541
E11_BzNSN_g16_sbo_neutral_BFremaing_p1214,1.103728872,-2.746271128,CCCN1CN(C)c2cc3nsnc3c(N(C)CC)c21,1.041339,0.615556
E11_BzNSN_g16_sbo_neutral_BFremaing_p1215,1.09787497,-2.75212503,CCN1c2cc3nsnc3cc2N(CCOC)C1OC,1.027949,0.691185
E11_BzNSN_g16_sbo_neutral_BFremaing_p1217,1.248110166,-2.601889834,CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,0.918163,0.508035
E11_BzNSN_g16_sbo_neutral_BFremaing_p1218,1.144126323,-2.705873677,CCC(C)N1CN(C)c2c1cc1nsnc1c2OC(C)C,1.069113,0.688152
E11_BzNSN_g16_sbo_neutral_BFremaing_p1219,1.295947376,-2.554052624,CCCc1c2c(c(OCC(C)C)c3nsnc13)N(C)CN2C,1.048644,0.613863
E11_BzNSN_g16_sbo_neutral_BFremaing_p1220,1.048636938,-2.801363062,CCCCOCCN1CN(CC)c2cc3nsnc3cc21,0.820917,0.456203
E11_BzNSN_g16_sbo_neutral_BFremaing_p1223,1.051335452,-2.798664548,CCC(C)N1CN(CC(C)C)c2c1cc1nsnc1c2C,1.106565,0.663727
E11_BzNSN_g16_sbo_neutral_BFremaing_p1224,1.219930455,-2.630069545,CCc1c2c(c(OC)c3nsnc13)N(C)CN2CC(C)C,0.97265,0.543087
E11_BzNSN_g16_sbo_neutral_BFremaing_p1225,1.141376924,-2.708623076,CCCCOc1c2c(cc3nsnc13)N(C)CN2CCC,1.022606,0.746435
E11_BzNSN_g16_sbo_neutral_BFremaing_p1226,1.10529024,-2.74470976,CCCCc1c2c(cc3nsnc13)N(CCCC)CN2C,1.013316,0.64445
E11_BzNSN_g16_sbo_neutral_BFremaing_p1227,1.308940901,-2.541059099,CC(=O)Oc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,0.916627,0.596796
E11_BzNSN_g16_sbo_neutral_BFremaing_p1228,1.207754348,-2.642245652,CCC(C)c1c2c(cc3nsnc13)N(CC)C(OC)N2C,1.179706,0.772291
E11_BzNSN_g16_sbo_neutral_BFremaing_p1229,1.253370053,-2.596629947,CCCc1c2c(cc3nsnc13)N(C)C(OCC)N2C,1.080952,0.697857
E11_BzNSN_g16_sbo_neutral_BFremaing_p1230,1.226166944,-2.623833056,CCCN1CN(CC)c2c1cc1nsnc1c2/[NH+]=C(/[O-])CC,1.294769,0.890898
E11_BzNSN_g16_sbo_neutral_BFremaing_p1231,1.293264372,-2.556735628,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CN2C,1.212068,0.824778
E11_BzNSN_g16_sbo_neutral_BFremaing_p1232,1.324821513,-2.525178487,CC/C([O-])=[NH+]\c1c2c(c(OC)c3nsnc13)N(C)CN2C,1.060794,0.708412
E11_BzNSN_g16_sbo_neutral_BFremaing_p1233,1.053893014,-2.796106986,CCC(C)N1CN(CC(C)C)c2cc3nsnc3cc21,0.989942,0.576602
E11_BzNSN_g16_sbo_neutral_BFremaing_p1234,1.277228657,-2.572771343,CCCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.74844,0.486355
E11_BzNSN_g16_sbo_neutral_BFremaing_p1235,1.146371775,-2.703628225,CCCCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C,0.907196,0.51396
E11_BzNSN_g16_sbo_neutral_BFremaing_p1236,1.104731598,-2.745268402,COC1N(CC(C)C)c2cc3nsnc3cc2N1CC(C)C,1.261106,0.905479
E11_BzNSN_g16_sbo_neutral_BFremaing_p1237,1.110378969,-2.739621031,CCN(C)c1c2c(cc3nsnc13)N(C)CN2CC,1.053531,0.64026
E11_BzNSN_g16_sbo_neutral_BFremaing_p1238,1.170141672,-2.679858328,CCOC1N(CC)c2cc3nsnc3c(C)c2N1CC,1.269102,0.858727
E11_BzNSN_g16_sbo_neutral_BFremaing_p1239,1.09081562,-2.75918438,CCC(C)N1CN(CCOC)c2c1cc1nsnc1c2C,0.908611,0.504456
E11_BzNSN_g16_sbo_neutral_BFremaing_p1240,0.993785004,-2.856214996,CCCN1CN(C(C)C)c2c1cc1nsnc1c2CC(C)C,1.179987,0.806707
E11_BzNSN_g16_sbo_neutral_BFremaing_p1241,1.153619152,-2.696380848,COc1c2c(cc3nsnc13)N(C)C(OC)N2C(C)C,0.964447,0.590219
E11_BzNSN_g16_sbo_neutral_BFremaing_p1242,1.215068937,-2.634931063,CCN1CN(CC)c2c1c(C)c1nsnc1c2OC(C)C,0.967025,0.606906
E11_BzNSN_g16_sbo_neutral_BFremaing_p1244,1.285240664,-2.564759336,COC1N(C)c2cc3nsnc3c(C(C)C)c2N1C(C)C,1.092175,0.678001
E11_BzNSN_g16_sbo_neutral_BFremaing_p1245,1.195726542,-2.654273458,CCC(C)Oc1c2c(cc3nsnc13)N(C)CN2C,0.88568,0.517186
E11_BzNSN_g16_sbo_neutral_BFremaing_p1246,1.160940272,-2.689059728,CCCN1CN(CC)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.231669,0.834755
E11_BzNSN_g16_sbo_neutral_BFremaing_p1247,1.133641108,-2.716358892,CCc1c2c(c(C(C)CC)c3nsnc13)N(CC)CN2C,1.383986,0.890597
E11_BzNSN_g16_sbo_neutral_BFremaing_p1248,1.111980064,-2.738019936,CCc1c2c(c(C)c3nsnc13)N(CC)CN2C,0.746848,0.337656
E11_BzNSN_g16_sbo_neutral_BFremaing_p1250,1.022088525,-2.827911475,CCCc1c2c(cc3nsnc13)N(CC)CN2CC,1.09084,0.688856
E11_BzNSN_g16_sbo_neutral_BFremaing_p1251,1.170054052,-2.679945948,COCCOc1c2c(cc3nsnc13)N(C)CN2C(C)C,1.405682,1.027073
E11_BzNSN_g16_sbo_neutral_BFremaing_p1252,1.138908886,-2.711091114,Cc1c2c(cc3nsnc13)N(C)CN2CCOC(C)C,1.391447,1.084084
E11_BzNSN_g16_sbo_neutral_BFremaing_p1254,1.280340507,-2.569659493,COC1N(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c2N1C,0.964612,0.589102
E11_BzNSN_g16_sbo_neutral_BFremaing_p1255,1.147397629,-2.702602371,CCOc1c2c(cc3nsnc13)N(C)CN2CC,0.879131,0.523713
E11_BzNSN_g16_sbo_neutral_BFremaing_p1256,1.108482634,-2.741517366,CCCN1c2cc3nsnc3c(C)c2N(CCC)C1OCC,1.269459,0.852261
E11_BzNSN_g16_sbo_neutral_BFremaing_p1257,1.003433208,-2.846566792,CCC(C)N1CN(C)c2c1cc1nsnc1c2N(C)CC,1.267259,0.806796
E11_BzNSN_g16_sbo_neutral_BFremaing_p1258,1.115513684,-2.734486316,CCCOC1N(C)c2cc3nsnc3c(CCC)c2N1C,0.958502,0.698563
E11_BzNSN_g16_sbo_neutral_BFremaing_p1259,1.18536024,-2.66463976,CCCN1CN(CC)c2c1cc1nsnc1c2OC(C)=O,1.128569,0.83087
E11_BzNSN_g16_sbo_neutral_BFremaing_p1260,1.162781096,-2.687218904,CCC(C)c1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.281391,0.828217
E11_BzNSN_g16_sbo_neutral_BFremaing_p1261,1.21840555,-2.63159445,COCCN1CN(C)c2c1cc1nsnc1c2OC(C)=O,1.121783,0.842981
