,SMILES,MPP(A),Ered_ag
1353,CCCc1c(C)cc(OC)c2nsnc12,0.924684,-2.35
1354,COc1cc2nsnc2c(OC(C)C)c1C,0.837108,-2.38
1355,CN(C)c1cc2c(c3nsnc13)CCC2,0.641094,-2.39
1356,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.074942,-2.55
1357,Cc1cc2c(c3nsnc13)CCCO2,0.560278,-2.38
1358,CCC(C)Oc1cccc2nsnc12,0.930265,-2.16
1359,CCOc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2CC1,1.049971,-2.33
1360,CCC1COc2cc(OC)c3nsnc3c21,0.630453,-2.35
1361,CCOc1c2c(c(CC)c3nsnc13)OC(C)CO2,0.82674,-2.37
1362,CCC(C)Oc1c(C)c(C)cc2nsnc12,0.829403,-2.31
1363,COc1cc2nsnc2c2c1OCCC2,0.552884,-2.48
1364,CCC(C)Nc1c2c(cc3nsnc13)N(CC)CCN2C,1.054948,-2.64
1365,CCOc1cc2nsnc2c(C)c1OCC,0.750179,-2.39
1366,CN(C)c1cc2nsnc2c2c1CCN2C,0.700754,-2.45
1367,CCN(CC)c1cc(NC)c2nsnc2c1,0.742489,-2.6
1368,Cc1cc(OC(C)C)c2nsnc2c1C,0.822593,-2.2800000000000002
1369,COC1COc2c(C)cc3nsnc3c21,0.729648,-2.27
1370,CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,1.127401,-2.4400000000000004
1371,COc1c2c(cc3nsnc13)OC(C)CC2,0.613462,-2.2800000000000002
1372,CCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.099047,-2.6100000000000003
1373,CCN1CCc2c1ccc1nsnc21,0.551143,-2.33
1374,CCCCOc1ccc(OCC)c2nsnc12,0.677792,-2.23
1375,CCC(C)c1cc(C)c(NC)c2nsnc12,0.842779,-2.4000000000000004
1376,COCCOc1cccc2nsnc12,0.578893,-2.22
1377,CCOc1cc2c(c3nsnc13)NC(CC)C2,0.891052,-2.2800000000000002
1378,Cc1c(N(C)C)cc2nsnc2c1N(C)C,0.852101,-2.42
1379,CCC(C)N(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,1.345325,-2.37
1380,COc1cc(N(C)C)c2nsnc2c1C,0.583333,-2.41
1381,CCOc1cc(NC)c2nsnc2c1NC,0.56855,-2.45
1382,CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,1.33488,-2.5700000000000003
1383,CCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2CC1,1.195983,-2.45
1384,CCC1Cc2c(C(C)C)cc3nsnc3c2N1,0.891351,-2.35
1385,CCCOc1c2c(cc3nsnc13)N(CC)CCN2C,0.93716,-2.51
1386,CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,0.908905,-2.66
1387,CCOc1c(OC)cc(OC)c2nsnc12,0.750107,-2.24
1388,CCCc1cccc2nsnc12,0.882831,-2.22
1389,CNc1cc(OCCOC)cc2nsnc12,0.589052,-2.45
1390,CC1COc2cc3nsnc3c(N(C)C)c2O1,0.765464,-2.38
1391,CCCc1cc(C)c2nsnc2c1NC,0.799315,-2.3200000000000003
1392,CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,1.208278,-2.58
1393,CCc1c2c(c(OC)c3nsnc13)OCCO2,0.729653,-2.35
1394,CCc1cc(OC)c2nsnc2c1,0.639922,-2.31
1395,CCOc1cc2c(c3nsnc13)OCCN2C,0.633141,-2.33
1396,CCCCc1cc(OC)c2nsnc2c1,0.664303,-2.31
1397,COc1c2c(cc3nsnc13)OCCN2C,0.887506,-2.38
1398,CCNc1cc(N(C)C)c(C)c2nsnc12,0.845112,-2.46
1399,CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,0.989879,-2.77
1400,CCc1ccc(N(CC)CC)c2nsnc12,0.820021,-2.4400000000000004
1401,CCCN1CC(C)Cc2cc3nsnc3cc21,0.715455,-2.49
1402,CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.709529,-2.72
1403,CCCN(C)c1c(C)cc(C)c2nsnc12,1.045141,-2.34
1404,CCCOc1c(C)cc(OC)c2nsnc12,0.702981,-2.2800000000000002
1405,CCCOCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,1.166874,-2.3600000000000003
1406,CCCN(C)c1ccc(OC)c2nsnc12,0.609884,-2.34
1407,CCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.281305,-2.49
1408,CCc1c(OC)ccc2nsnc12,0.64507,-2.27
1409,CCc1cc2nsnc2c2c1OCC(C)O2,0.7305,-2.34
1410,c1cc2nsnc2c2c1CCCO2,0.532795,-2.29
1411,Cc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.029184,-2.45
1412,CC(C)COc1c2c(cc3nsnc13)OCCO2,0.731836,-2.29
1413,CCC1COc2cc3nsnc3cc21,0.577002,-2.3200000000000003
1414,CC1Cc2c3c(c4nsnc4c2C1)OCCC3,0.649118,-2.39
1415,CCCc1cc(OC(C)C)c2nsnc2c1,0.861338,-2.23
1416,CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2CC1,1.267827,-2.46
1417,CNc1c(CCOC)ccc2nsnc12,0.47943,-2.33
1418,CCCNc1cc2c(c3nsnc13)OCC2,0.648392,-2.34
1419,CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,1.03279,-2.33
1420,CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.118788,-2.6500000000000004
1421,CCCCOc1c2c(cc3nsnc13)C1CCC2CC1,1.03171,-2.33
1422,CCC1Cc2c(cc3nsnc3c2C)N1C,0.843385,-2.6500000000000004
1423,CCCN(c1ccc2nsnc2c1)C(C)C,1.006497,-2.42
1424,CCC(C)c1cc(OC)c(C)c2nsnc12,1.042255,-2.37
1425,CCOc1c2c(cc3nsnc13)OC(CC)C2,0.633075,-2.35
1426,Cc1cc(OCC(C)C)c2nsnc2c1C,0.87913,-2.27
1427,CCCN1CCN(C)c2c1ccc1nsnc21,0.761517,-2.4400000000000004
1428,CCN1CCOc2cc3nsnc3cc21,0.679206,-2.51
1429,CCC1Cc2c(ccc3nsnc23)O1,0.582282,-2.25
1430,CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.201812,-2.18
1431,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.066111,-2.22
1432,[O-]C1=[NH+]c2c(ccc3nsnc23)CC1,0.458657,-2.09
1433,CCCCC1COc2c(ccc3nsnc23)O1,0.758753,-2.27
1434,CC1Oc2ccc3nsnc3c2C1C,0.715418,-2.26
1435,CCCc1c2c(cc3nsnc13)C1CCC2CC1,1.059112,-2.4000000000000004
1436,CC(C)CC1COc2c(ccc3nsnc23)O1,0.935727,-2.27
1437,CC1(C)COc2ccc3nsnc3c21,0.932085,-2.26
1438,CCCC1COc2cc3nsnc3cc2O1,0.594552,-2.29
1439,CCC(C)c1c2c(cc3nsnc13)OCCO2,0.974601,-2.39
1440,Cc1cccc2nsnc12,0.311911,-2.21
1441,CCCCc1ccc2nsnc2c1,0.671354,-2.22
1442,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.132462,-2.23
1443,CCN1CCOc2ccc3nsnc3c21,0.636912,-2.35
1444,CC1COc2c1ccc1nsnc21,0.576118,-2.21
1445,CC1COc2cc3nsnc3cc21,0.55213,-2.3200000000000003
1446,CCC1COc2cc3nsnc3cc2O1,0.578121,-2.29
1447,CCC(C)Oc1ccc2nsnc2c1,1.084098,-2.29
1448,[O-]C1=[NH+]c2c(ccc3nsnc23)CCC1,0.527213,-2.1100000000000003
1449,CCc1c2c(cc3nsnc13)OCCO2,0.727395,-2.3600000000000003
1450,CCC1Cc2ccc3nsnc3c2[NH+]=C1[O-],0.994078,-2.1
1451,CC1COc2ccc3nsnc3c2C1,0.556575,-2.31
1452,CCCC/C([O-])=[NH+]\c1cccc2nsnc12,0.752794,-2.04
1453,CCCCNc1cccc2nsnc12,0.483115,-2.34
1454,CCC(C)N1CCOc2c1ccc1nsnc21,1.071018,-2.41
1455,CC/C([O-])=[NH+]\c1cccc2nsnc12,0.475459,-2.05
1456,c1c2c(cc3nsnc13)OCC2,0.432479,-2.33
1457,CNc1cccc2nsnc12,0.297218,-2.34
1458,c1cc2nsnc2c2c1OCCO2,0.482681,-2.26
1459,CCC1Cc2cc3nsnc3cc2O1,0.563849,-2.34
1460,Cc1c2c(cc3nsnc13)C1CCC2C1,0.910401,-2.43
1461,CC(C)N1CCOc2cc3nsnc3cc21,0.82134,-2.49
1462,c1cc2nsnc2c2c1CCN2,0.428004,-2.3
1463,CC(C)N1CCOc2c1ccc1nsnc21,0.920017,-2.39
1464,c1cc2nsnc2c2c1OCCCC2,0.68288,-2.3
1465,CC(C)Cc1c2c(cc3nsnc13)C1CCC2CC1,1.146118,-2.4000000000000004
1466,CC(C)COc1cccc2nsnc12,0.901067,-2.26
1467,CC(C)C1COc2c(ccc3nsnc23)O1,0.607866,-2.27
1468,CCOc1c2c(cc3nsnc13)C1CCC2CC1,1.005596,-2.42
1469,CC(C)CNc1c2c(cc3nsnc13)C1CCC2CC1,1.0176,-2.43
1470,CC1CCOc2ccc3nsnc3c21,0.743177,-2.3200000000000003
1471,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.062534,-2.1500000000000004
1472,CC1CCc2cc3nsnc3cc21,0.58397,-2.3
1473,COc1cccc2nsnc12,0.307486,-2.24
1474,CCc1ccc2nsnc2c1,0.639887,-2.22
1475,CC(C)Nc1c2c(cc3nsnc13)C1CCC2C1,1.062586,-2.48
1476,CCC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,1.09235,-2.38
1477,CCC1CNc2c1ccc1nsnc21,0.864575,-2.31
1478,CCOc1cccc2nsnc12,0.398056,-2.24
1479,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.195421,-2.22
1480,c1cc2nsnc2c2c1CCCCO2,0.738652,-2.22
1481,CC1COc2ccc3nsnc3c2O1,0.519995,-2.27
1482,CCC(C)/C([O-])=[NH+]\c1cccc2nsnc12,1.018626,-2.01
1483,C1COc2c(c3c(c4nsnc24)OCCO3)O1,0.600414,-2.39
1484,c1cc2nsnc2c2c1CCO2,0.425714,-2.21
1485,CCCCN1CCOc2ccc3nsnc3c21,0.942808,-2.38
1486,CC1CNc2c(ccc3nsnc23)C1,0.541388,-2.37
1487,CCc1c2c(cc3nsnc13)C1CCC2CC1,1.019905,-2.45
1488,c1cc2nsnc2c2c1CCCC2,0.569744,-2.3
1489,c1c2c(cc3nsnc13)CCCC2,0.568973,-2.25
1490,CC(C)Cc1c2c(cc3nsnc13)OCCO2,0.913544,-2.37
1491,CCCC1COc2c(ccc3nsnc23)O1,0.920516,-2.27
1492,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.196953,-2.2
1493,CC1CCC([O-])=[NH+]c2c1ccc1nsnc21,0.779729,-2.1100000000000003
1494,CCC(C)C1COc2cc3nsnc3cc2O1,0.791763,-2.3
1495,CCC1CC([O-])=[NH+]c2c1ccc1nsnc21,0.930782,-2.09
1496,CC1CCc2c1ccc1nsnc21,0.593138,-2.25
1497,CN1CCOc2cc3nsnc3cc21,0.500809,-2.48
1498,CCCCNc1c2c(cc3nsnc13)C1CCC2CC1,0.996917,-2.43
1499,CC1COc2cc3nsnc3cc2C1,0.557549,-2.27
1500,CC(C)COc1ccc2nsnc2c1,0.646712,-2.2
1501,CC(C)CC1COc2cc3nsnc3cc2O1,0.856343,-2.3
1502,CCC(C)Oc1c2c(cc3nsnc13)OCCO2,0.845674,-2.3200000000000003
1503,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.05121,-2.16
1504,CC1Cc2cc3nsnc3cc2O1,0.53551,-2.34
1505,CC(C)Oc1cccc2nsnc12,0.832662,-2.16
1506,CC1(C)CNc2c1ccc1nsnc21,0.915028,-2.3
1507,CC1CCc2c(ccc3nsnc23)O1,0.558653,-2.31
1508,CCC1COc2c1ccc1nsnc21,0.60038,-2.21
1509,CCOc1c2c(cc3nsnc13)C1CCC2C1,0.909379,-2.3600000000000003
1510,CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,0.999769,-2.16
1511,CCC(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.204773,-2.43
1512,CC(C)Oc1c2c(cc3nsnc13)C1CCC2CC1,1.138025,-2.34
1513,CC(C)c1c2c(cc3nsnc13)C1CCC2CC1,1.187646,-2.42
1514,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,1.153518,-2.1900000000000004
1515,c1cc2nsnc2c2c1CCCCN2,0.611737,-2.29
1516,CC1CCc2ccc3nsnc3c2O1,0.821437,-2.31
1517,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,1.209008,-2.23
1518,CN1CCOc2ccc3nsnc3c21,0.567176,-2.34
1519,CC(C)C/C([O-])=[NH+]\c1cccc2nsnc12,0.688515,-2.0300000000000002
1520,CCC(C)C1COc2ccc3nsnc3c2O1,0.911878,-2.27
1521,C1COc2c3c(c4nsnc4c2N1)OCCO3,0.587083,-2.4400000000000004
1522,CCC1Cc2ccc3nsnc3c2O1,0.573617,-2.22
1523,CCCCC1COc2ccc3nsnc3c2O1,0.881184,-2.27
1524,CCC(C)Nc1c2c(cc3nsnc13)C1CCC2CC1,1.156014,-2.4400000000000004
1525,CCCCc1c2c(cc3nsnc13)C1CCC2CC1,0.979484,-2.45
1526,CC1CC([O-])=[NH+]c2c(ccc3nsnc23)C1,0.5776,-2.1100000000000003
1527,COc1ccc2nsnc2c1,0.307755,-2.1900000000000004
1528,c1ccc2nsnc2c1,7e-06,-2.14
1529,C/C([O-])=[NH+]\c1cccc2nsnc12,0.439734,-2.0300000000000002
1530,CCOC1N(C)c2cc3nsnc3c(CC)c2N1C(C)C,1.093567,-2.772678587
1532,CCCN1c2cc3nsnc3cc2N(C(C)CC)C1OCC,1.006444,-2.7372885040000003
1533,CCN1CN(CC(C)C)c2cc3nsnc3c(N(C)C)c21,1.091788,-2.786763273
1534,CCCN1c2c(cc3nsnc3c2OC)N(C)C1OC,0.741238,-2.670960059
1535,CCc1c2c(cc3nsnc13)N(CCOC)CN2CC,0.940538,-2.8213598820000003
1536,CCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2C,0.73559,-2.561292654
1537,CCN1CN(C(C)C)c2cc3nsnc3c(OCC(C)C)c21,1.10144,-2.756896751
1538,CCN1CN(C)c2c1c(OC(C)=O)c1nsnc1c2OC,0.745257,-2.577807827
1539,CCCN(C)c1c2c(cc3nsnc13)N(CC)CN2C,0.91895,-2.7780582020000004
1540,CCCN1CN(C(C)C)c2c1c(C)c1nsnc1c2OC,0.983356,-2.699635011
1541,CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2CC,1.134255,-2.562764497
1542,CCCOc1c2c(cc3nsnc13)N(C(C)C)CN2CC,1.031559,-2.758893766
1543,CCCCOc1c2c(c(C)c3nsnc13)N(C)CN2C,0.710336,-2.6602606939999998
1544,CCC(C)OCCN1CN(C)c2c1cc1nsnc1c2C,1.257779,-2.777904459
1545,CCOc1c2c(cc3nsnc13)N(C)CN2C(C)CC,0.918741,-2.705433403
1546,CCCN(CC)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.282212,-2.660853894
1547,CCN1CN(C)c2cc3nsnc3c(OC)c21,0.65589,-2.643005383
1548,CCCOc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.860771,-2.596095796
1549,CC(C)N1CN(C(C)C)c2cc3nsnc3cc21,1.067048,-2.95522222
1550,CCN1CN(CC(C)C)c2c1cc1nsnc1c2C(C)C,0.963931,-2.676902942
1551,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.4495,-2.5619166030000002
1552,CCCc1c2c(cc3nsnc13)N(C(C)CC)CN2CC,1.306891,-2.781253045
1553,CCCc1c2c(c(OCC)c3nsnc13)N(C)CN2C,0.983268,-2.676258041
1554,CCN1CN(C)c2c1c(OC(C)C)c1nsnc1c2C,0.869497,-2.66808685
1555,COc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,1.132839,-2.739338309
1556,CCC(C)N1CN(C)c2cc3nsnc3c(OCC(C)C)c21,1.098133,-2.722693885
1557,CCN1CN(CC)c2c1cc1nsnc1c2N(C)CC(C)C,1.177651,-2.777368403
1558,CCc1c2c(c(C)c3nsnc13)N(C(C)CC)CN2C,0.909041,-2.790099885
1560,CCCN1CN(C)c2c1cc1nsnc1c2C(C)C,0.9724,-2.70281897
1561,CCCOC1N(CC)c2cc3nsnc3cc2N1CC(C)C,1.283156,-2.753844765
1562,CCCCOC1N(CC)c2cc3nsnc3cc2N1CC,0.871655,-2.731871339
1563,CCCOCCN1c2cc3nsnc3cc2N(C)C1OC,0.792652,-2.693185188
1564,C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.225781,-2.661325733
1565,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CN2CC(C)C,1.072552,-2.5312299420000004
1566,CCN1CN(C)c2c1c(OC)c1nsnc1c2OC(C)=O,0.773359,-2.508489709
1567,CCc1c2c(c(OC(C)CC)c3nsnc13)N(CC)CN2C,1.310359,-2.7379238810000004
1568,CCN1CN(C(C)C)c2cc3nsnc3c(OC)c21,0.865417,-2.692786819
1569,CCCCOc1c2c(cc3nsnc13)N(CCCC)CN2C,1.36761,-2.698028474
1571,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)CC,0.975865,-2.741783762
1573,CCN1CN(CC(C)C)c2cc3nsnc3c(CC(C)C)c21,1.25834,-2.736414759
1574,CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.488938,-2.623606933
1575,CCCOc1c2c(c(C)c3nsnc13)N(C)CN2CC(C)C,0.861489,-2.634483986
1576,Cc1c2c(cc3nsnc13)N(CCOCC(C)C)CN2C,0.857716,-2.7227940210000003
1577,CCOc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.888244,-2.6870518280000004
1578,CCOC1N(C)c2cc3nsnc3c(OC)c2N1C,0.945825,-2.656644624
1579,CCCCOC1N(C)c2cc3nsnc3cc2N1CC,0.897293,-2.7396574940000002
1580,CCCN1CN(C)c2c1cc1nsnc1c2/[N+](C)=C(/[O-])CC,1.492036,-2.6256703430000004
1581,CCCN1c2cc3nsnc3cc2N(CCC)C1OCC,0.827718,-2.736951088
1582,CCCCc1c2c(cc3nsnc13)N(C)CN2C(C)CC,1.307242,-2.777045136
1583,CCCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.956553,-2.7755082590000004
1585,CCCN1CN(CCOCC)c2cc3nsnc3cc21,0.960516,-2.766275294
1586,CCCC(=O)Oc1c2c(cc3nsnc13)N(C)CN2CC,0.754656,-2.6342532370000002
1587,COC1N(C)c2cc3nsnc3cc2N1CC(C)C,0.847703,-2.73612469
1588,CC(C)COC1N(C)c2cc3nsnc3cc2N1C,0.984319,-2.7007922950000003
1589,COc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,0.865306,-2.7023389680000003
1590,COCCN1CN(C)c2c1cc1nsnc1c2OC(C)C,1.066245,-2.668188891
1591,CCN1c2cc3nsnc3c(C)c2N(CC)C1OCC(C)C,1.553533,-2.6731562589999998
1592,COCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CN2C,1.363734,-2.5516085320000004
1593,COCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,1.112647,-2.695678804
1596,CCN1c2cc3nsnc3cc2N(CC)C1OC(C)C,1.138593,-2.761143028
1597,CC/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,1.265639,-2.602887933
1598,CCCN1CN(C)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.241784,-2.613492332
1599,CCCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CN2C,1.12495,-2.5718755570000003
1600,COCCN1CN(C)c2cc3nsnc3c(C)c21,0.772616,-2.741947572
1601,CCCCOc1c2c(cc3nsnc13)N(C)CN2CCCC,0.826855,-2.7192609450000003
1602,CCCN1CN(C)c2cc3nsnc3c(OCC)c21,0.765623,-2.694376213
1604,CCC(C)Oc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.098542,-2.754402047
1605,CCOc1c2c(c(CC(C)C)c3nsnc13)N(C)CN2C,1.008496,-2.684871411
1606,CCN1c2cc3nsnc3c(C)c2N(C(C)C)C1OC,1.31039,-2.632794999
1607,CCC(=O)Oc1c2c(cc3nsnc13)N(CC)CN2CC,0.824967,-2.556000931
1608,CCOc1c2c(cc3nsnc13)N(C(C)CC)CN2C,1.141934,-2.704915578
1609,CCCN(CC)c1c2c(cc3nsnc13)N(C)CN2CC,1.388318,-2.737052585
1610,CCCN1c2cc3nsnc3c(OC)c2N(C)C1OCC,1.089031,-2.682222692
1611,CCC(C)c1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,1.021247,-2.659475929
1612,CCN1CN(C)c2c1cc1nsnc1c2/[NH+]=C(/[O-])C(C)C,1.070287,-2.645330563
1613,CCN1CN(C(C)C)c2cc3nsnc3c(N(C)C(C)C)c21,1.220046,-2.786394563
1614,CCCN1CN(C)c2c1c(CC(C)C)c1nsnc1c2OC,1.16016,-2.725860701
1615,CCCN1CN(C)c2c1cc1nsnc1c2CC(C)C,0.980993,-2.71455834
1616,CCN(CC)c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.313638,-2.762043984
1617,CCCCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,1.009146,-2.6915949770000003
1618,CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CN2C,0.947052,-2.691450214
1620,CCCN1c2cc3nsnc3cc2N(CCOC)C1OC,0.880292,-2.723002729
1621,CCC(C)N1CN(CC)c2cc3nsnc3c(OC(C)C)c21,1.245132,-2.718605704
1622,CCOCCN1CN(C)c2c1cc1nsnc1c2CC,0.794483,-2.6917680390000003
1623,CCN(C)CCN1CN(C)c2cc3nsnc3c(C)c21,1.007307,-2.668065625
1624,CCCOc1c2c(cc3nsnc13)N(C)C(OC)N2C,0.743981,-2.6614718560000004
1625,CCCOC1N(CCC)c2cc3nsnc3cc2N1C(C)C,1.237666,-2.73692687
1626,CCOc1c2c(c(OCC)c3nsnc13)N(CC)CN2C,0.795044,-2.604446307
1627,CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CN2C(C)C,1.407899,-2.5996631580000003
1628,CCc1c2c(c(OC)c3nsnc13)N(C(C)CC)CN2C,1.025271,-2.7586749900000003
1629,CCCN1c2cc3nsnc3cc2N(CC)C1OC(C)C,0.924085,-2.7593547210000002
1630,CCCN1CN(C)c2c1cc1nsnc1c2OC(C)C,1.151681,-2.70078903
1631,CCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])CC)c21,1.338812,-2.62055141
1632,CCCCOC1N(C)c2cc3nsnc3c(C)c2N1CC,0.885652,-2.5960245029999998
1633,COc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,1.105927,-2.707473412
1634,CCN1c2c(cc3nsnc3c2C(C)C)N(C)C1OC(C)C,1.349656,-2.622545704
1635,CCN1CN(C)c2c1c(C)c1nsnc1c2OC(C)=O,0.784949,-2.616819693
1636,CCC(C)N(CC)c1c2c(cc3nsnc13)N(C)CN2C,1.566561,-2.763225213
1637,CCCN1CN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,0.895884,-2.642450822
1638,CCN1c2cc3nsnc3cc2N(C(C)C)C1OC(C)C,1.122883,-2.76039146
1639,CCOc1c2c(cc3nsnc13)N(CCOC)CN2C,0.709827,-2.6911849070000002
1640,CCN1CN(CC)c2c1cc1nsnc1c2CCOC,1.054548,-2.798851759
1641,CCN1CN(C)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.15021,-2.562712524
1642,CCN1CN(CCOC)c2c1cc1nsnc1c2OC,1.019424,-2.694878256
1643,CCCN1CN(CC)c2cc3nsnc3c(OC(C)C)c21,1.203574,-2.703439109
1644,CCCN1CN(CC)c2c1cc1nsnc1c2CC,1.058866,-2.810727728
1645,CCCN1CN(C(C)CC)c2c1cc1nsnc1c2C,0.91039,-2.823411319
1646,CCc1c2c(c(OC)c3nsnc13)N(C)CN2C,0.705727,-2.6469313860000003
1647,CCC(C)N1CN(C)c2c1c(C(C)C)c1nsnc1c2OC,1.262641,-2.627542732
1648,CCC(C)c1c2c(cc3nsnc13)N(C(C)CC)CN2CC,1.243679,-2.751751151
1649,CC(C)N(C)c1c2c(cc3nsnc13)N(C)CN2C,0.941473,-2.740990833
1650,CCc1c2c(c(C)c3nsnc13)N(C)CN2C,0.705515,-2.729810377
1651,CCCOC1N(C)c2c(cc3nsnc3c2OC)N1CC,1.106216,-2.6088332650000003
1652,CCCN(C)c1c2c(cc3nsnc13)N(CC)CN2CC,1.108738,-2.769797214
1653,CCC(C)N1c2cc3nsnc3c(C)c2N(CC)C1OC,1.316909,-2.671248768
1654,CCCCc1c2c(cc3nsnc13)N(C)C(OCC)N2C,0.957466,-2.743197917
1655,CCOCCN1CN(C)c2c1cc1nsnc1c2OCC,1.049606,-2.6676326980000002
1656,CCCCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,0.940406,-2.778294937
1657,CCCN1CN(CCOC)c2cc3nsnc3c(OC)c21,0.942642,-2.7522896570000004
1658,CCOCCN1CN(CC)c2c1cc1nsnc1c2C,1.077726,-2.714293305
1659,CCN1c2c(cc3nsnc3c2C)N(C)C1OC(C)C,1.439299,-2.647490028
1660,CCCN1CN(CC)c2c1c(OC)c1nsnc1c2OC,1.109579,-2.659242186
1662,CCC(C)N1CN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.276747,-2.682987593
1663,Cc1c2c(cc3nsnc13)N(C)C(OCC(C)C)N2C,0.944468,-2.6101734060000004
1664,COCCN1CN(C)c2c1cc1nsnc1c2CC(C)C,1.081958,-2.768309044
1665,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C(C)C,1.406903,-2.614942406
1666,CCN1CN(C)c2c1c(C)c1nsnc1c2C(C)C,0.96316,-2.655255231
1667,CCc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,0.955536,-2.625984358
1668,Cc1c2c(cc3nsnc13)N(CCN(C)C)CN2C,0.777635,-2.7337967890000003
1669,CCN1c2c(cc3nsnc3c2OC(C)C)N(C)C1OC,1.042567,-2.7020154290000002
1670,CCCN1CN(C)c2c1c(CC)c1nsnc1c2C,0.768922,-2.76559774
1671,CCN1CN(C)c2cc3nsnc3c(CC(C)C)c21,0.929845,-2.715762427
1672,CCCN1CN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.22973,-2.642264699
1673,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2/[NH+]=C(\C)[O-],1.250637,-2.646241315
1674,CCOc1c2c(c(C(C)CC)c3nsnc13)N(CC)CN2C,1.082626,-2.6102724540000004
1675,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,0.986202,-2.769464423
1676,CCCN1c2cc3nsnc3c(CC)c2N(C)C1OC,1.086056,-2.645513148
1677,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CN2C,1.244119,-2.64393355
1678,C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(CC(C)C)CN2C,1.0431,-2.6097715
