sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
3,1.9186,67.34900000000003,251.072847656,47.48000000000001,9.765056270640732,5.5694657364665066,3.887419992061004,2.821632555241833,1.975056244650304,10.58155285156846,6.299762479806727,4.415867679916659,3.350080243097489,2.5250009142707643,0.4545454545454545,-1.56,10.584947815840415,4.030245639017443,1.594176026371539,103.28071040909843,1,2,0,0,0,6,0,6,2,3,2,0,0,17,0,5,90,0.17144410432397697,-0.4914020383419597,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3.0425000000000018,62.57900000000003,222.082684068,35.010000000000005,8.986944653866537,5.1400951130249375,3.533589450385463,2.424820309543887,1.5960012494041595,9.803441234794263,5.870391856365157,4.062037138241118,2.9673901598209604,2.129115904853759,0.4545454545454545,-1.16,10.360920365298133,4.5728303850156085,2.0943948685259675,93.41316266291744,0,2,0,0,0,4,0,4,1,2,4,0,0,15,0,3,80,0.14764654314469172,-0.4943564340117485,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.5284999999999995,62.73200000000003,237.057197592,47.48000000000001,9.057949489454183,4.9819321111490105,3.658531435400716,2.715369943886152,1.9334566910516788,9.874446070381909,5.712228854489231,4.186979123256371,3.2579397941632258,2.4595102652905685,0.4,-1.56,9.650773083275613,3.4820710327037574,1.2260712043676445,96.91576829470185,1,2,0,0,0,6,0,6,2,3,1,0,0,16,0,5,84,0.17449904366526905,-0.492056726845442,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2.4975200000000006,70.64270000000003,236.109567512,41.05,10.034346127339912,5.318406396889412,3.9544478292558094,2.6131528723378454,1.835687286800986,10.850842708267637,6.048703140229633,4.482895517111465,3.1416005601935018,2.448026996547745,0.4545454545454545,-1.36,11.13515636344608,4.251632059333992,1.7107245385428038,99.60931328722195,0,2,0,0,0,5,1,5,1,2,3,0,0,16,1,4,86,0.12779970408064356,-0.3834190312993081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4.157300000000004,70.11600000000004,234.119069576,25.78,10.156046632592302,5.977081414446915,4.533604910821097,2.9518803463899848,1.9717522582288447,10.972543213520026,6.707378157787137,5.062052598676754,3.48032803424564,2.571476759916285,0.5384615384615384,-0.96,11.523205950211748,4.9147237327940285,2.094742810739697,101.02950166220377,0,2,0,0,0,3,0,3,1,2,4,0,0,16,0,2,86,0.10802363643684204,-0.1726375153733872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.9597000000000007,84.03800000000005,292.13578226,41.49000000000001,12.381371844866454,6.9956776152665325,5.594018078673068,3.4446423134817814,2.744429560332519,13.19786842579418,7.725974358606753,6.122465766528723,3.987212163758855,3.2704831345714087,0.5714285714285714,-1.56,13.424313785563015,5.08698914389221,2.0769056703600834,123.02182519298478,1,2,0,0,0,6,0,6,2,3,4,0,0,20,0,5,108,0.17324822749170354,-0.4892085208408554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0999000000000017,70.35400000000004,235.114318544,29.020000000000003,10.025909958902632,5.8039816336296,3.7310930780268383,2.962728243900416,2.0094781434587667,10.84240653983036,6.53427837696982,4.259540765882494,3.4911759317560707,2.59732284652312,0.5,-1.16,11.329108254259767,4.783666223886004,1.7755066791242644,100.42439321801054,0,2,0,0,0,4,0,4,1,2,4,0,0,16,0,3,86,0.12785894393345024,-0.3702512985966366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3.0999000000000017,72.78700000000003,247.114318544,29.020000000000003,10.310367009278806,6.27763185723015,4.989170027592866,3.3888144612872773,2.717734157741965,11.126863590206533,7.007928600570371,5.517617715448521,3.945506473985769,3.2269577178099937,0.5384615384615384,-1.16,10.960573508415614,4.257170681210401,1.9047059849330357,105.78350417887792,1,2,0,1,0,4,0,4,2,3,2,0,0,17,0,3,90,0.10637061642059437,-0.37098018607286704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5489999999999997,74.56470000000004,265.0997311,53.52,10.760051501306814,5.6417013532132705,4.285056918469921,3.3597199923728973,2.569887845178197,11.576548082234538,6.371998096553493,4.813504606325576,3.9022898426499713,3.1043171662508544,0.4545454545454545,-1.6,11.48813799621928,3.959214441579051,1.311614317019722,109.47686103340295,1,2,0,1,0,7,1,7,2,3,2,0,0,18,1,6,96,0.2093289100742196,-0.3845256826389381,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.1543400000000013,70.45000000000005,235.114318544,29.020000000000003,10.241452908526458,5.583867176813018,4.2419624527848265,2.833624828624337,2.1799648470934643,11.057949489454183,6.314163920153239,4.7704101406404815,3.3620725164799934,2.7874858394278466,0.5,-1.16,11.329108254259767,4.373951251529715,1.7755066791242644,100.42439321801054,0,2,0,0,0,4,0,4,1,2,3,0,0,16,0,3,86,0.12811260704510422,-0.3725535856419571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,2.7971200000000005,64.49000000000004,238.077598688,44.24,9.610735893954226,5.201990733068782,3.534748481721744,2.3131907228755666,1.5584349198122989,10.427232474881952,5.932287476409003,4.0631961695774,2.8416384107312216,2.10837958943276,0.4545454545454545,-1.3600000000000003,11.13515636344608,4.653653089882842,1.8242128584965471,98.52670789242431,0,2,0,0,0,5,0,5,1,2,4,0,0,16,0,4,86,0.150983557349171,-0.4943515522710912,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4.559920000000004,92.70700000000005,332.155849008,44.24,13.93072685026314,8.799961728418063,6.752293390571079,5.363820277403819,4.360363747795424,14.747223431190864,9.530258471758287,7.280741078426735,5.8922679652594745,4.9572666294977115,0.6666666666666666,-1.2000000000000002,15.334859521331945,6.36249804937424,2.539887508464505,141.0696403861421,3,2,0,0,2,5,0,5,1,5,6,0,1,23,0,4,124,0.1517037765343872,-0.4884798381156028,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2.546100000000001,67.52800000000003,237.0935831,38.25,9.727051468179948,5.279572945842146,3.6699413436753727,2.5472945935309936,1.7593821129059102,10.543548049107674,6.009869689182366,4.198389031531028,3.075742281386649,2.3199448931584703,0.4545454545454545,-1.3600000000000003,11.13515636344608,4.653653089882842,1.8242128584965471,99.1729963331208,0,2,0,0,0,5,0,5,1,2,4,0,0,16,0,4,86,0.14828927091121358,-0.4943642787156808,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.838220000000001,82.68700000000005,276.14086764,32.260000000000005,12.025529797209888,6.923239409186869,5.116982188173141,4.133484812118104,3.120996472740784,12.842026378137614,7.6535361525270895,5.645429876028798,4.66193249997376,3.7451812772548614,0.5714285714285714,-1.36,12.662581621944494,4.633086630205744,1.7121594369992346,117.90827996347788,1,2,0,0,0,5,0,5,2,3,2,0,0,19,0,4,102,0.10996823312393657,-0.3708518353978917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2,2.2623,53.34500000000003,194.05138394,35.010000000000005,7.572731091493442,4.146078177168645,2.731886082586727,2.0632263698738704,1.41910162769781,8.389227672421171,4.876374920508867,3.2603337704423825,2.6057962201509444,1.98059055902404,0.3333333333333333,-1.16,8.438790772605078,3.297841500935068,1.2686703601108034,80.6832784341242,0,2,0,0,0,4,0,4,1,2,2,0,0,13,0,3,68,0.12389505585792927,-0.4963922479808722,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.4134,62.37800000000003,236.06194862400002,44.24000000000001,9.188086163143852,5.368596653247197,3.918921290592179,2.7001263778419684,1.8977414621448332,10.00458274407158,6.098893396587418,4.447368978447835,3.242696228119041,2.423795036383724,0.4545454545454545,-1.36,9.83701137204142,3.5894434137291285,1.3482723985080889,97.52087673889505,1,2,0,1,0,5,0,5,2,3,1,0,0,16,0,4,84,0.19056731301804,-0.4854649930375006,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.0508,87.66540000000003,292.14701564,56.32000000000001,12.31842301602334,6.847118457483441,5.032091609868084,3.797859382537769,2.8256516179939952,13.134919596951065,7.577415200823662,5.560539297723741,4.326307070393424,3.3852867000712825,0.5384615384615384,-1.7600000000000002,13.233610273555279,4.9721673525377215,1.764088253253672,122.64306221629737,1,2,0,0,0,7,2,7,2,3,3,0,0,20,2,6,108,0.13181192585879084,-0.3845252278461575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3,2.0162999999999998,51.231000000000016,192.035733876,35.010000000000005,6.986944653866536,4.319398240113046,3.1377820422376352,2.2998710921629444,1.664425106922046,7.8034412347942625,5.049694983453269,3.6662297300932907,2.8424409424400183,2.1986321154364816,0.3333333333333333,-1.16,7.263368639112564,2.6664665712799165,1.0184584132455885,79.67744728059495,1,2,0,0,0,4,0,4,2,3,0,0,0,13,0,3,66,0.15098250271210994,-0.4908957607869112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3.103940000000001,71.63800000000003,264.093248752,44.24000000000001,10.980979381957306,6.14126981480071,5.08100972045991,3.491085616839978,2.2314381240038395,11.797475962885034,6.8715665581409295,5.609457408315565,4.019533304695634,2.8823602989986523,0.5384615384615384,-1.36,11.714803367164619,4.08670110171343,1.5708994067442357,110.25076096768828,1,2,0,1,0,5,0,5,2,3,1,0,0,18,0,4,96,0.16684087373171286,-0.4854464913130807,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,2.4973,68.73800000000004,266.072513308,53.47000000000001,10.303441234794263,5.931058904683042,4.5666821897362855,2.575116455512488,1.7800104276511184,11.119937815721991,6.661355648023265,5.0951298775919405,3.1176863057895625,2.3060640018900083,0.5,-1.56,11.52589268825199,4.605309060448,1.96430532544664,108.99936408279858,1,2,0,0,0,6,0,6,2,3,3,0,0,18,0,5,96,0.2057189513501128,-0.4871107684548487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5773,55.94200000000003,206.05138394,35.010000000000005,7.857188141869615,4.772140282085154,3.5591483214738173,2.7579756586218442,1.8903762238190596,8.673684722797342,5.502437025425373,4.087596009329474,3.3146676713203362,2.3995997838870875,0.4,-1.16,8.173359972682556,2.916788900964725,1.0353170374485492,86.04238939499157,1,2,0,1,0,4,0,4,2,3,1,0,0,14,0,3,72,0.12477495862273427,-0.4925710605776475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.751000000000001,67.80300000000004,246.082684068,35.010000000000005,9.823807947050007,6.259668268893988,5.191656865548552,3.9147776898253133,3.2190104627343215,10.640304527977733,6.989965012234207,5.720104553404207,4.443225377680968,3.7891759739558686,0.5384615384615384,-1.16,9.827910260051118,3.4175554448379404,1.2729837431402844,104.1313845846522,2,2,0,1,0,4,0,4,2,4,0,0,0,17,0,3,88,0.1512798583809854,-0.49088463797320897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.431000000000002,67.17400000000004,236.09833413200002,35.010000000000005,9.857188141869617,5.6222496213358415,4.142517834738672,2.2872462280786245,1.6919450765466553,10.673684722797342,6.352546364676063,4.670965522594328,2.8298160783556985,2.2250597319962546,0.5,-1.16,11.329108254259767,4.783666223886004,2.3223622671422905,99.77810477731406,0,2,0,0,0,4,0,4,1,2,4,0,0,16,0,3,86,0.14847005779503727,-0.4886100255757387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4.332400000000003,94.45070000000004,316.172167768,41.05,13.810367009278808,8.356425219591497,7.015595075918664,5.685242390247383,4.401681177108711,14.626863590206534,9.086721962931717,7.544042763774319,6.21369007810304,4.956497541773623,0.6470588235294118,-1.3600000000000003,14.246156647513034,5.083026448770999,1.8079923154266015,135.78730366654315,3,2,0,0,2,5,1,5,1,5,3,0,1,22,1,4,118,0.1300292694625369,-0.3860351632179585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.9219,62.54170000000003,223.077933036,47.04,8.779837872679991,4.773522385344979,3.224442073709837,2.339733306723613,1.592549094152194,9.596334453607717,5.503819128685199,3.7528897615654926,2.882303157000687,2.135131849500397,0.4,-1.2000000000000002,10.322279035792551,4.5461483522089585,1.9318254748719013,92.59808273212887,0,2,0,0,0,5,1,5,1,2,4,0,0,15,1,4,80,0.1276428016317477,-0.3860531789588717,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.4481,65.39470000000003,235.077933036,47.040000000000006,9.11670116586346,5.546725078559536,3.899051102203888,2.752193334227755,1.97870658422879,9.933197746791183,6.277021821899756,4.427498790059543,3.28064102208341,2.537027000683018,0.4545454545454545,-1.36,9.83701137204142,3.8995417443262017,1.4272408514632862,97.95719369299627,1,2,0,0,0,5,1,5,2,3,3,0,0,16,1,4,84,0.15128885481653556,-0.4905532358777781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.045900000000003,80.61000000000007,292.12454888,44.24000000000001,12.127243751899279,7.32144239596133,5.46485821773968,4.005061924600672,2.652544184119265,12.943740332827005,8.051739139301551,5.993305905595339,4.561753937299164,3.1617677441872942,0.6,-1.36,13.615189291508925,5.5596675900277015,2.347498793464129,122.98064519648148,1,2,0,3,0,5,0,5,2,3,4,0,0,20,0,4,108,0.16369465251220575,-0.4825741297758093,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.4793000000000016,87.25600000000006,290.156517704,32.260000000000005,12.843367042405669,7.2728700604937675,6.153329106467409,4.115673536434222,3.0711598795474595,13.659863623333395,8.003166803833988,6.681776794323063,4.658243386711295,3.6126502818308266,0.6,-1.36,13.615189291508925,4.879016367765684,1.9540494407707008,124.27322207787445,1,2,0,0,0,5,0,5,2,3,2,0,0,20,0,4,108,0.10996705408088486,-0.3710752904147519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4.625000000000004,81.76800000000004,288.12963426,35.010000000000005,11.892722047802355,7.799961728418067,6.09111219272863,4.8963771322989835,3.8480381585488175,12.70921862873008,8.530258471758286,6.619559880584286,5.438946982576059,4.37409173278771,0.625,-1.16,12.570869862737995,4.990371834044594,1.8461632420219007,123.226210927842,3,2,0,0,2,4,0,4,1,5,4,0,1,20,0,3,106,0.15155012720550534,-0.4908860237605726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.770620000000001,68.33800000000004,233.09866848,29.020000000000003,9.818803177716083,5.695888272064343,4.508303495991879,3.7431106301135775,2.6619549712749495,10.63529975864381,6.426185015404563,5.036751183847534,4.285680480390654,3.242027838806372,0.5,-1.16,10.023557980377001,3.417284360053293,1.1931910470588356,99.41856206448128,1,2,0,1,0,4,0,4,2,3,1,0,0,16,0,3,84,0.10762770136406148,-0.3709900591968024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,3.3161000000000023,70.18800000000005,235.114318544,29.020000000000003,9.973503716095335,5.710236611962433,4.22438348321533,2.6568455436942298,1.875507196279163,10.790000297023065,6.440533355302653,4.752831171070987,3.2135375563927218,2.3928841906227367,0.5,-1.16,11.329108254259767,4.783666223886004,2.1641029468625983,100.42439321801052,0,2,0,0,0,4,0,4,1,2,4,0,0,16,0,3,86,0.10634988041258688,-0.36905247550252696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.5218200000000026,67.41000000000004,236.09833413200002,35.010000000000005,10.07273109149344,5.483465147490339,4.063787584084205,3.1365683541732814,1.866148819695843,10.889227672421168,6.2137618908305585,4.5922352719398605,3.665016042028936,2.4855496106533117,0.5,-1.16,11.329108254259767,4.373951251529715,1.6690222701586397,99.77810477731406,0,2,0,1,0,4,0,4,1,2,3,0,0,16,0,3,86,0.1239078396626588,-0.4963924701369387,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2.803500000000001,66.99500000000003,250.077598688,44.24000000000001,9.8951929443304,5.906601455707983,4.0995816616714436,3.0377587067536886,2.1886343046266923,10.711689525258127,6.636898199048202,4.6280293495270985,3.5803285570307626,2.7146878788655817,0.5,-1.36,10.772629922717387,4.143179752775135,1.6509578861658245,103.88581885329168,1,2,0,1,0,5,0,5,2,3,3,0,0,17,0,4,90,0.1548138714409244,-0.4910481403985606,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
