Index,smiles,complexity,atoms,DelE_red(V),MW,btz,scaffold1,scaffold2,scaffold3,scaffold4,scaffold5
1546,CCC(C)/C([O-])=[NH+]\c1cccc2nsnc12,2,16,1.84,235.077933,1,0,0,0,0,0
1547,C1COc2c(c3c(c4nsnc24)OCCO3)O1,2,17,1.46,252.0204777,1,0,0,0,0,0
1548,c1cc2nsnc2c2c1CCO2,2,12,1.64,178.0200838,1,0,0,0,0,0
1549,CCCCN1CCOc2ccc3nsnc3c21,2,17,1.47,249.0935831,1,0,0,0,0,0
1550,CC1CNc2c(ccc3nsnc23)C1,2,14,1.48,205.0673684,1,0,0,0,0,0
1551,CCc1c2c(cc3nsnc13)C1CCC2CC1,2,17,1.4,244.1034195,1,0,0,0,0,1
1552,c1cc2nsnc2c2c1CCCC2,2,13,1.55,190.0564693,1,0,0,0,0,0
1553,c1c2c(cc3nsnc13)CCCC2,2,13,1.6,190.0564693,1,0,0,0,0,0
1554,CC(C)Cc1c2c(cc3nsnc13)OCCO2,2,17,1.48,250.0775987,1,0,0,1,0,0
1555,CCCC1COc2c(ccc3nsnc23)O1,2,16,1.58,236.0619486,1,0,0,0,0,0
1556,CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,21,1.65,301.1248832,1,0,0,0,0,1
1557,CC1CCC([O-])=[NH+]c2c1ccc1nsnc21,2,16,1.74,233.062283,1,0,0,0,0,0
1558,CCC(C)C1COc2cc3nsnc3cc2O1,2,17,1.55,250.0775987,1,0,0,1,0,0
1559,CCC1CC([O-])=[NH+]c2c1ccc1nsnc21,2,16,1.76,233.062283,1,0,0,0,0,0
1560,CC1CCc2c1ccc1nsnc21,2,13,1.6,190.0564693,1,0,0,0,0,0
1561,CN1CCOc2cc3nsnc3cc21,2,14,1.37,207.0466329,1,0,0,0,0,0
1562,CCCCNc1c2c(cc3nsnc13)C1CCC2CC1,2,20,1.42,287.1456187,1,0,0,0,0,1
1563,CC1COc2cc3nsnc3cc2C1,2,14,1.58,206.0513839,1,0,0,0,0,0
1564,CC(C)COc1ccc2nsnc2c1,2,14,1.65,208.067034,1,0,0,0,0,0
1565,CC(C)CC1COc2cc3nsnc3cc2O1,2,17,1.55,250.0775987,1,0,0,1,0,0
1566,CCC(C)Oc1c2c(cc3nsnc13)OCCO2,2,18,1.53,266.0725133,1,0,0,1,0,0
1567,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,20,1.69,293.0834123,1,0,0,1,0,0
1568,CC1Cc2cc3nsnc3cc2O1,2,13,1.51,192.0357339,1,0,0,0,0,0
1569,CC(C)Oc1cccc2nsnc12,2,13,1.69,194.0513839,1,0,0,0,0,0
1570,CC1(C)CNc2c1ccc1nsnc21,2,14,1.55,205.0673684,1,0,0,0,0,0
1571,CC1CCc2c(ccc3nsnc23)O1,2,14,1.54,206.0513839,1,0,0,0,0,0
1572,CCC1COc2c1ccc1nsnc21,2,14,1.64,206.0513839,1,0,0,0,0,0
1573,CCOc1c2c(cc3nsnc13)C1CCC2C1,2,17,1.49,246.0826841,1,0,0,0,1,0
1574,CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,20,1.69,293.0834123,1,0,0,1,0,0
1575,CCC(C)c1c2c(cc3nsnc13)C1CCC2CC1,2,19,1.42,272.1347196,1,0,0,0,0,1
1576,CC(C)Oc1c2c(cc3nsnc13)C1CCC2CC1,2,19,1.51,274.1139842,1,0,0,0,0,1
1577,CC(C)c1c2c(cc3nsnc13)C1CCC2CC1,2,18,1.43,258.1190696,1,0,0,0,0,1
1578,C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,19,1.66,273.0935831,1,0,0,0,0,1
1579,c1cc2nsnc2c2c1CCCCN2,2,14,1.56,205.0673684,1,0,0,0,0,0
1580,CC1CCc2ccc3nsnc3c2O1,2,14,1.54,206.0513839,1,0,0,0,0,0
1581,CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,21,1.62,301.1248832,1,0,0,0,1,0
1582,CN1CCOc2ccc3nsnc3c21,2,14,1.51,207.0466329,1,0,0,0,0,0
1583,CC(C)C/C([O-])=[NH+]\c1cccc2nsnc12,2,16,1.82,235.077933,1,0,0,0,0,0
1584,CCC(C)C1COc2ccc3nsnc3c2O1,2,17,1.58,250.0775987,1,0,0,0,0,0
1585,C1COc2c3c(c4nsnc4c2N1)OCCO3,2,17,1.41,251.0364621,1,0,0,0,0,0
1586,CCC1Cc2ccc3nsnc3c2O1,2,14,1.63,206.0513839,1,0,0,0,0,0
1587,CCCCC1COc2ccc3nsnc3c2O1,2,17,1.58,250.0775987,1,0,0,0,0,0
1588,CCC(C)Nc1c2c(cc3nsnc13)C1CCC2CC1,2,20,1.41,287.1456187,1,0,0,0,0,1
1589,CCCCc1c2c(cc3nsnc13)C1CCC2CC1,2,19,1.4,272.1347196,1,0,0,0,0,1
1590,CC1CC([O-])=[NH+]c2c(ccc3nsnc23)C1,2,16,1.74,233.062283,1,0,0,0,0,0
1591,COc1ccc2nsnc2c1,2,11,1.66,166.0200838,1,0,0,0,0,0
1592,c1ccc2nsnc2c1,0,9,1.71,136.0095191,1,0,0,0,0,0
1593,C/C([O-])=[NH+]\c1cccc2nsnc12,2,13,1.82,193.0309828,1,0,0,0,0,0
